".id"	"sector"	"title"	"issue"	"paid"	"date"	"views"	"location"	"report"
"956"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 500
                        "	"October 12, 2015"	"16 views"	"Bangalore
                      , Karnataka"	"78111"
"957"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 700 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 700
                        "	"October 12, 2015"	"14 views"	"Bangalore
                      , Karnataka"	"78110"
"958"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Police"	"
                      I Paid Rs. 400 to Police in Anugul.
                    "	"Filing FIR"	"Paid INR 400
                        "	"October 12, 2015"	"32 views"	"Anugul
                      , Orissa"	"78108"
"959"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Transport"	"
                      I Paid Rs. 800 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 800
                        "	"October 12, 2015"	"15 views"	"Bangalore
                      , Karnataka"	"78109"
"960"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 546 to Commercial Tax, Sales Tax, VAT in Abohar.
                    "	"C Form"	"Paid INR 546
                        "	"October 12, 2015"	"79 views"	"Abohar
                      , Punjab"	"78107"
"961"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Transport"	"
                      I Paid Rs. 30 to Transport in Adari.
                    "	"Duplicate Registration Certificate"	"Paid INR 30
                        "	"October 12, 2015"	"50 views"	"Adari
                      , Uttar Pradesh"	"78106"
"962"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 12000 to Food, Civil Supplies and Consumer Affairs in Tiruppur.
                    "	"Issue of Ration Card"	"Paid INR 12,000
                        "	"October 12, 2015"	"42 views"	"Tiruppur
                      , Tamil Nadu"	"78104"
"963"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Railways"	"
                      I Paid Rs. 800 to Railways in Bangalore.
                    "	"Transport of Goods"	"Paid INR 800
                        "	"October 12, 2015"	"74 views"	"Bangalore
                      , Karnataka"	"78103"
"964"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Police"	"
                      I Paid Rs. 2500 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 2,500
                        "	"October 12, 2015"	"12 views"	"Bangalore
                      , Karnataka"	"78102"
"965"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Transport"	"
                      I Paid Rs. 354 to Transport in Adari.
                    "	"Duplicate Registration Certificate"	"Paid INR 354
                        "	"October 12, 2015"	"41 views"	"Adari
                      , Uttar Pradesh"	"78101"
"966"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Transport"	"
                      I Paid Rs. 900 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 900
                        "	"October 12, 2015"	"13 views"	"Bangalore
                      , Karnataka"	"78100"
"967"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Stamps and Registration"	"
                      I Paid Rs. 20000 to Stamps and Registration in Tirupati.
                    "	"Marriage Certificate"	"Paid INR 20,000
                        "	"October 12, 2015"	"36 views"	"Tirupati
                      , Andhra Pradesh"	"78099"
"968"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 600 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 600
                        "	"October 12, 2015"	"18 views"	"Bangalore
                      , Karnataka"	"78097"
"969"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 800 to Customs, Excise and Service Tax in Adoni.
                    "	"Customs Check and Clearance"	"Paid INR 800
                        "	"October 12, 2015"	"57 views"	"Adoni
                      , Andhra Pradesh"	"78098"
"970"	"http://www.ipaidabribe.com/reports/paid?page=970"	"Passport"	"
                      I Paid Rs. 650 to Passport in Adityapur.
                    "	"Police Verification for Passport"	"Paid INR 650
                        "	"October 12, 2015"	"77 views"	"Adityapur
                      , Jharkhand"	"78096"
"971"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Passport"	"
                      I Paid Rs. 650 to Passport in Adityapur.
                    "	"Police Verification for Passport"	"Paid INR 650
                        "	"October 12, 2015"	"77 views"	"Adityapur
                      , Jharkhand"	"78096"
"972"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Police"	"
                      I Paid Rs. 3546 to Police in Adari.
                    "	"Filing FIR"	"Paid INR 3,546
                        "	"October 12, 2015"	"42 views"	"Adari
                      , Uttar Pradesh"	"78095"
"973"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 50 to Customs, Excise and Service Tax in Adityapur.
                    "	"Customs Check and Clearance"	"Paid INR 50
                        "	"October 12, 2015"	"64 views"	"Adityapur
                      , Jharkhand"	"78093"
"974"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Police"	"
                      I Paid Rs. 500 to Police in Adityapur.
                    "	"Filing FIR"	"Paid INR 500
                        "	"October 12, 2015"	"67 views"	"Adityapur
                      , Jharkhand"	"78094"
"975"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 434 to Commercial Tax, Sales Tax, VAT in Adityapur.
                    "	"C Form"	"Paid INR 434
                        "	"October 12, 2015"	"77 views"	"Adityapur
                      , Jharkhand"	"78092"
"976"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Police"	"
                      I Paid Rs. 350 to Police in Adari.
                    "	"Filing FIR"	"Paid INR 350
                        "	"October 12, 2015"	"38 views"	"Adari
                      , Uttar Pradesh"	"78090"
"977"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 700 to Commercial Tax, Sales Tax, VAT in Arakkonam.
                    "	"C Form"	"Paid INR 700
                        "	"October 12, 2015"	"26 views"	"Arakkonam
                      , Tamil Nadu"	"78091"
"978"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Stamps and Registration"	"
                      I Paid Rs. 2500 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 2,500
                        "	"October 12, 2015"	"14 views"	"Bangalore
                      , Karnataka"	"78088"
"979"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Stamps and Registration"	"
                      I Paid Rs. 3000 to Stamps and Registration in Tirupathur.
                    "	"Marriage Certificate"	"Paid INR 3,000
                        "	"October 12, 2015"	"19 views"	"Tirupathur
                      , Tamil Nadu"	"78089"
"980"	"http://www.ipaidabribe.com/reports/paid?page=980"	"Stamps and Registration"	"
                      I Paid Rs. 75 to Stamps and Registration in Adari.
                    "	"Marriage Certificate"	"Paid INR 75
                        "	"October 12, 2015"	"24 views"	"Adari
                      , Uttar Pradesh"	"78087"
"981"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Transport"	"
                      I Paid Rs. 500 to Transport in Barpeta.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"14 views"	"Barpeta
                      , Assam"	"78086"
"982"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Transport"	"
                      I Paid Rs. 4545 to Transport in Adari.
                    "	"Duplicate Registration Certificate"	"Paid INR 4,545
                        "	"October 12, 2015"	"32 views"	"Adari
                      , Uttar Pradesh"	"78085"
"983"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Transport"	"
                      I Paid Rs. 900 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 900
                        "	"October 12, 2015"	"17 views"	"Bangalore
                      , Karnataka"	"78084"
"984"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 30 to Food, Civil Supplies and Consumer Affairs in Adari.
                    "	"Issue of Ration Card"	"Paid INR 30
                        "	"October 12, 2015"	"31 views"	"Adari
                      , Uttar Pradesh"	"78083"
"985"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Transport"	"
                      I Paid Rs. 20000 to Transport in Tirunelveli.
                    "	"New Domestic Driving License"	"Paid INR 20,000
                        "	"October 12, 2015"	"26 views"	"Tirunelveli
                      , Tamil Nadu"	"78082"
"986"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Amethi.
                    "	"Issue of Ration Card"	"Paid INR 400
                        "	"October 12, 2015"	"26 views"	"Amethi
                      , Uttar Pradesh"	"78080"
"987"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 500
                        "	"October 12, 2015"	"18 views"	"Bangalore
                      , Karnataka"	"78079"
"988"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Transport"	"
                      I Paid Rs. 200 to Transport in Adilabad.
                    "	"Duplicate Registration Certificate"	"Paid INR 200
                        "	"October 12, 2015"	"94 views"	"Adilabad
                      , Telangana"	"78078"
"989"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Municipal Services"	"
                      I Paid Rs. 1000 to Municipal Services in New Delhi.
                    "	"Birth Certificate"	"Paid INR 1,000
                        "	"October 12, 2015"	"42 views"	"New Delhi
                      , Delhi"	"78077"
"990"	"http://www.ipaidabribe.com/reports/paid?page=990"	"Income Tax"	"
                      I Paid Rs. 2000 to Income Tax in Tirukkoyilur.
                    "	"New PAN Card"	"Paid INR 2,000
                        "	"October 12, 2015"	"25 views"	"Tirukkoyilur
                      , Tamil Nadu"	"78076"
"991"	"http://www.ipaidabribe.com/reports/paid?page=1000"	"Stamps and Registration"	"
                      I Paid Rs. 200 to Stamps and Registration in Adityapur.
                    "	"Marriage Certificate"	"Paid INR 200
                        "	"October 12, 2015"	"62 views"	"Adityapur
                      , Jharkhand"	"78075"
"992"	"http://www.ipaidabribe.com/reports/paid?page=1000"	"Police"	"
                      I Paid Rs. 800 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 800
                        "	"October 12, 2015"	"14 views"	"Bangalore
                      , Karnataka"	"78074"
